2023-03-12 09:43:59.392948 [INFO   ] [APP] application started
2023-03-12 09:57:43.286134 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 109; bid prices: 153900; bid volumes: 100
2023-03-12 09:57:43.543691 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153700; ask volumes: 16600; bid prices: 153500; bid volumes: 4000
2023-03-12 09:57:43.543730 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 109; bid prices: 153900; bid volumes: 100
2023-03-12 09:57:43.817704 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 20; bid prices: 153500; bid volumes: 4860
2023-03-12 09:57:43.817783 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 109; bid prices: 153900; bid volumes: 100
2023-03-12 09:57:43.952419 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153500; bid volumes: 860
2023-03-12 09:57:44.002799 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153400; bid volumes: 1830
2023-03-12 09:57:44.084000 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 11620; bid prices: 153400; bid volumes: 6000
2023-03-12 09:57:44.084039 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 109; bid prices: 153900; bid volumes: 100
2023-03-12 09:57:44.265968 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 8000; bid prices: 153400; bid volumes: 4000
2023-03-12 09:57:44.266039 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 10109; bid prices: 153900; bid volumes: 100
2023-03-12 09:57:44.400040 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 153900; bid volumes: 13
2023-03-12 09:57:44.507434 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 12020; bid prices: 153400; bid volumes: 4000
2023-03-12 09:57:44.507500 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 109; bid prices: 153900; bid volumes: 87
2023-03-12 09:57:44.760972 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 8410; bid prices: 153400; bid volumes: 4000
2023-03-12 09:57:44.761047 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 109; bid prices: 153900; bid volumes: 87
2023-03-12 09:57:45.052147 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 154000; ask volumes: 17; bid prices: 0; bid volumes: 0
2023-03-12 09:57:45.059913 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 10410; bid prices: 153400; bid volumes: 2970
2023-03-12 09:57:45.059964 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 10092; bid prices: 153900; bid volumes: 87
2023-03-12 09:57:45.106873 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153400; bid volumes: 2970
2023-03-12 09:57:45.322963 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 11010; bid prices: 153300; bid volumes: 7000
2023-03-12 09:57:45.323004 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 10092; bid prices: 153900; bid volumes: 87
2023-03-12 09:57:45.452799 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153500; ask volumes: 1010; bid prices: 0; bid volumes: 0
2023-03-12 09:57:45.531784 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 20; bid prices: 153500; bid volumes: 2000
2023-03-12 09:57:45.531860 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 10092; bid prices: 153900; bid volumes: 87
2023-03-12 09:57:45.781405 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 20; bid prices: 153500; bid volumes: 6000
2023-03-12 09:57:45.781456 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153900; bid volumes: 87
2023-03-12 09:57:45.997353 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 153900; bid volumes: 26
2023-03-12 09:57:46.092060 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 20; bid prices: 153500; bid volumes: 4520
2023-03-12 09:57:46.092097 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153900; bid volumes: 61
2023-03-12 09:57:46.275932 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 20; bid prices: 153500; bid volumes: 3520
2023-03-12 09:57:46.275978 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153900; bid volumes: 61
2023-03-12 09:57:46.572968 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 12000; bid prices: 153500; bid volumes: 520
2023-03-12 09:57:46.573012 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153900; bid volumes: 61
2023-03-12 09:57:46.596294 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153500; bid volumes: 520
2023-03-12 09:57:46.763340 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 14000; bid prices: 153400; bid volumes: 3460
2023-03-12 09:57:46.763377 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153900; bid volumes: 61
2023-03-12 09:57:47.044414 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 12980; bid prices: 153400; bid volumes: 460
2023-03-12 09:57:47.044482 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 10092; bid prices: 153900; bid volumes: 61
2023-03-12 09:57:47.052493 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153400; bid volumes: 460
2023-03-12 09:57:47.351678 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 13820; bid prices: 153300; bid volumes: 4000
2023-03-12 09:57:47.351714 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 10092; bid prices: 153900; bid volumes: 61
2023-03-12 09:57:47.525847 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153400; ask volumes: 1000; bid prices: 153300; bid volumes: 2000
2023-03-12 09:57:47.525932 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 10092; bid prices: 153900; bid volumes: 61
2023-03-12 09:57:47.609702 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153300; bid volumes: 1240
2023-03-12 09:57:47.649440 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153100; ask volumes: 1400; bid prices: 0; bid volumes: 0
2023-03-12 09:57:47.747825 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 153900; bid volumes: 61
2023-03-12 09:57:47.831354 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153300; ask volumes: 1010; bid prices: 153100; bid volumes: 18580
2023-03-12 09:57:47.831446 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 9895; bid prices: 153700; bid volumes: 23
2023-03-12 09:57:47.957087 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153300; ask volumes: 2270; bid prices: 0; bid volumes: 0
2023-03-12 09:57:48.016882 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153300; ask volumes: 20; bid prices: 153200; bid volumes: 3000
2023-03-12 09:57:48.016927 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 9895; bid prices: 153700; bid volumes: 23
2023-03-12 09:57:48.104814 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153300; ask volumes: 20; bid prices: 0; bid volumes: 0
2023-03-12 09:57:48.286111 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 9410; bid prices: 153400; bid volumes: 3000
2023-03-12 09:57:48.286183 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 10000; bid prices: 153700; bid volumes: 23
2023-03-12 09:57:48.400829 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 153800; ask volumes: 28; bid prices: 0; bid volumes: 0
2023-03-12 09:57:48.489494 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153500; ask volumes: 410; bid prices: 0; bid volumes: 0
2023-03-12 09:57:48.540382 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 11020; bid prices: 153500; bid volumes: 1920
2023-03-12 09:57:48.540476 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 10092; bid prices: 153700; bid volumes: 23
2023-03-12 09:57:48.653084 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153600; ask volumes: 20; bid prices: 0; bid volumes: 0
2023-03-12 09:57:48.653118 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 153700; bid volumes: 23
2023-03-12 09:57:48.840199 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153700; ask volumes: 1000; bid prices: 153600; bid volumes: 4920
2023-03-12 09:57:48.840289 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153100; ask volumes: 46; bid prices: 153000; bid volumes: 10011
2023-03-12 09:57:49.019191 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153700; ask volumes: 1000; bid prices: 153600; bid volumes: 5920
2023-03-12 09:57:49.019233 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153100; ask volumes: 46; bid prices: 153000; bid volumes: 10011
2023-03-12 09:57:49.101270 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153600; bid volumes: 600
2023-03-12 09:57:49.257882 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153600; bid volumes: 1000
2023-03-12 09:57:49.311590 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 2010; bid prices: 153500; bid volumes: 2320
2023-03-12 09:57:49.311696 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153100; ask volumes: 46; bid prices: 153000; bid volumes: 10011
2023-03-12 09:57:49.552208 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 153100; ask volumes: 15; bid prices: 0; bid volumes: 0
2023-03-12 09:57:49.552242 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153500; bid volumes: 320
2023-03-12 09:57:49.554932 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 10010; bid prices: 153400; bid volumes: 4000
2023-03-12 09:57:49.554968 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153100; ask volumes: 31; bid prices: 153000; bid volumes: 11
2023-03-12 09:57:49.645457 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153400; bid volumes: 680
2023-03-12 09:57:49.778269 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 1000; bid prices: 153400; bid volumes: 4000
2023-03-12 09:57:49.778353 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153100; ask volumes: 31; bid prices: 153000; bid volumes: 11
2023-03-12 09:57:50.096137 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 1000; bid prices: 153400; bid volumes: 7550
2023-03-12 09:57:50.096176 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153100; ask volumes: 31; bid prices: 153000; bid volumes: 11
2023-03-12 09:57:50.151166 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153500; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 09:57:50.329268 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153700; ask volumes: 13550; bid prices: 153500; bid volumes: 4360
2023-03-12 09:57:50.329349 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153100; ask volumes: 31; bid prices: 153000; bid volumes: 10011
2023-03-12 09:57:50.456832 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153700; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 09:57:50.456866 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 153100; ask volumes: 31; bid prices: 0; bid volumes: 0
2023-03-12 09:57:50.580400 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153800; ask volumes: 10000; bid prices: 153700; bid volumes: 950
2023-03-12 09:57:50.580491 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153200; bid volumes: 9969
2023-03-12 09:57:50.661913 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153700; bid volumes: 1950
2023-03-12 09:57:50.818944 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153700; ask volumes: 3550; bid prices: 153600; bid volumes: 1000
2023-03-12 09:57:50.819023 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153000; bid volumes: 10011
2023-03-12 09:57:50.904942 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153600; bid volumes: 1000
2023-03-12 09:57:51.071169 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153800; ask volumes: 11000; bid prices: 153600; bid volumes: 4000
2023-03-12 09:57:51.071231 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153000; bid volumes: 10011
2023-03-12 09:57:51.268373 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153800; ask volumes: 11000; bid prices: 153700; bid volumes: 1000
2023-03-12 09:57:51.268460 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153100; bid volumes: 10000
2023-03-12 09:57:51.512493 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153800; ask volumes: 1000; bid prices: 153700; bid volumes: 3000
2023-03-12 09:57:51.512561 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153200; bid volumes: 10000
2023-03-12 09:57:51.709076 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153700; bid volumes: 1000
2023-03-12 09:57:51.776492 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153800; ask volumes: 13540; bid prices: 153600; bid volumes: 4000
2023-03-12 09:57:51.776547 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153200; bid volumes: 10000
2023-03-12 09:57:51.894226 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153600; bid volumes: 600
2023-03-12 09:57:52.041106 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 13000; bid prices: 153500; bid volumes: 1000
2023-03-12 09:57:52.041177 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153000; bid volumes: 10011
2023-03-12 09:57:52.339062 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153700; ask volumes: 12530; bid prices: 153500; bid volumes: 4000
2023-03-12 09:57:52.339149 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153000; bid volumes: 10011
2023-03-12 09:57:52.550553 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153700; ask volumes: 13530; bid prices: 153500; bid volumes: 3000
2023-03-12 09:57:52.550594 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153000; bid volumes: 10011
2023-03-12 09:57:52.854721 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153800; ask volumes: 11000; bid prices: 153600; bid volumes: 4000
2023-03-12 09:57:52.854783 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153000; bid volumes: 10011
2023-03-12 09:57:53.030964 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153800; ask volumes: 15540; bid prices: 153600; bid volumes: 2000
2023-03-12 09:57:53.031047 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153100; bid volumes: 10000
2023-03-12 09:57:53.253788 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 153300; ask volumes: 36; bid prices: 0; bid volumes: 0
2023-03-12 09:57:53.342919 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153700; ask volumes: 13540; bid prices: 153500; bid volumes: 5000
2023-03-12 09:57:53.342984 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153700; bid volumes: 40
2023-03-12 09:57:53.487548 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 153700; bid volumes: 1
2023-03-12 09:57:53.557629 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153500; bid volumes: 1000
2023-03-12 09:57:53.580924 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 9000; bid prices: 153400; bid volumes: 1000
2023-03-12 09:57:53.581000 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 92; bid prices: 153700; bid volumes: 39
2023-03-12 09:57:53.660952 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153400; bid volumes: 1000
2023-03-12 09:57:53.694504 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 153700; bid volumes: 39
2023-03-12 09:57:53.774660 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153300; bid volumes: 1000
2023-03-12 09:57:53.774695 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153300; ask volumes: 12530; bid prices: 153100; bid volumes: 4000
2023-03-12 09:57:53.774753 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 10000; bid prices: 152800; bid volumes: 40
2023-03-12 09:57:54.048302 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153400; ask volumes: 1010; bid prices: 0; bid volumes: 0
2023-03-12 09:57:54.096989 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 11530; bid prices: 153300; bid volumes: 4000
2023-03-12 09:57:54.097066 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 10102; bid prices: 152800; bid volumes: 10040
2023-03-12 09:57:54.312080 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153400; ask volumes: 1000; bid prices: 153300; bid volumes: 1000
2023-03-12 09:57:54.312170 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 10092; bid prices: 152800; bid volumes: 10040
2023-03-12 09:57:54.578744 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 13530; bid prices: 153300; bid volumes: 1000
2023-03-12 09:57:54.578818 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154000; ask volumes: 10092; bid prices: 152800; bid volumes: 10040
2023-03-12 09:57:54.590540 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 154000; ask volumes: 124; bid prices: 0; bid volumes: 0
2023-03-12 09:57:54.606040 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153200; ask volumes: 1000; bid prices: 153200; bid volumes: 1000
2023-03-12 09:57:54.766047 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153300; ask volumes: 11880; bid prices: 153200; bid volumes: 1000
2023-03-12 09:57:54.766160 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 10000; bid prices: 152800; bid volumes: 40
2023-03-12 09:57:55.015771 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153100; ask volumes: 1000; bid prices: 153100; bid volumes: 2000
2023-03-12 09:57:55.015803 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153200; ask volumes: 10000; bid prices: 153100; bid volumes: 1000
2023-03-12 09:57:55.015841 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 10000; bid prices: 152800; bid volumes: 40
2023-03-12 09:57:55.335926 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153100; ask volumes: 2000; bid prices: 153000; bid volumes: 3000
2023-03-12 09:57:55.336007 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153700; ask volumes: 10000; bid prices: 152800; bid volumes: 40
2023-03-12 09:57:55.356730 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 152800; bid volumes: 40
2023-03-12 09:57:55.412303 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 152700; ask volumes: 28; bid prices: 0; bid volumes: 0
2023-03-12 09:57:55.412352 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 152900; bid volumes: 1850
2023-03-12 09:57:55.543253 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 152500; bid volumes: 26
2023-03-12 09:57:55.564027 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153000; ask volumes: 2000; bid prices: 152900; bid volumes: 1000
2023-03-12 09:57:55.564125 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153700; ask volumes: 9959; bid prices: 152500; bid volumes: 10115
2023-03-12 09:57:55.780591 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153000; ask volumes: 1000; bid prices: 152900; bid volumes: 3250
2023-03-12 09:57:55.780628 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153600; ask volumes: 10000; bid prices: 152500; bid volumes: 115
2023-03-12 09:57:56.097695 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 10880; bid prices: 152800; bid volumes: 3000
2023-03-12 09:57:56.097771 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153500; ask volumes: 10000; bid prices: 152500; bid volumes: 115
2023-03-12 09:57:56.215840 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 152800; ask volumes: 10880; bid prices: 152700; bid volumes: 2250
2023-03-12 09:57:56.330526 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 12510; bid prices: 152700; bid volumes: 4880
2023-03-12 09:57:56.330564 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153300; ask volumes: 10000; bid prices: 152500; bid volumes: 115
2023-03-12 09:57:56.525769 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 21910; bid prices: 152700; bid volumes: 880
2023-03-12 09:57:56.525802 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153400; ask volumes: 10000; bid prices: 152500; bid volumes: 115
2023-03-12 09:57:56.798870 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152700; ask volumes: 1400; bid prices: 152600; bid volumes: 3020
2023-03-12 09:57:56.798942 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153200; ask volumes: 10000; bid prices: 152500; bid volumes: 115
2023-03-12 09:57:56.947431 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 152600; bid volumes: 20
2023-03-12 09:57:57.004832 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 152500; bid volumes: 11
2023-03-12 09:57:57.043934 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152700; ask volumes: 12400; bid prices: 152500; bid volumes: 6400
2023-03-12 09:57:57.043984 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153200; ask volumes: 10000; bid prices: 152500; bid volumes: 104
2023-03-12 09:57:57.270390 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 3910; bid prices: 152700; bid volumes: 2880
2023-03-12 09:57:57.270520 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153200; ask volumes: 10000; bid prices: 152500; bid volumes: 104
2023-03-12 09:57:57.533901 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 13920; bid prices: 152700; bid volumes: 2880
2023-03-12 09:57:57.533996 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153400; ask volumes: 10000; bid prices: 152500; bid volumes: 104
2023-03-12 09:57:57.611732 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 152900; ask volumes: 2400; bid prices: 0; bid volumes: 0
2023-03-12 09:57:57.806794 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153000; ask volumes: 2520; bid prices: 152800; bid volumes: 6880
2023-03-12 09:57:57.806859 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153600; ask volumes: 10010; bid prices: 152500; bid volumes: 104
2023-03-12 09:57:58.008801 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153000; ask volumes: 4400; bid prices: 152800; bid volumes: 1000
2023-03-12 09:57:58.008837 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153600; ask volumes: 10000; bid prices: 152500; bid volumes: 104
2023-03-12 09:57:58.145597 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 152900; ask volumes: 40; bid prices: 0; bid volumes: 0
2023-03-12 09:57:58.199160 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 152900; ask volumes: 2480; bid prices: 0; bid volumes: 0
2023-03-12 09:57:58.341862 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153100; ask volumes: 11000; bid prices: 152900; bid volumes: 12760
2023-03-12 09:57:58.341974 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153600; ask volumes: 10000; bid prices: 152500; bid volumes: 104
2023-03-12 09:57:58.521641 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153100; ask volumes: 11510; bid prices: 152900; bid volumes: 2880
2023-03-12 09:57:58.521679 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153600; ask volumes: 10000; bid prices: 152500; bid volumes: 104
2023-03-12 09:57:58.764168 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153000; ask volumes: 2000; bid prices: 152900; bid volumes: 1000
2023-03-12 09:57:58.764244 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153600; ask volumes: 10000; bid prices: 152500; bid volumes: 104
2023-03-12 09:57:59.096199 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153000; ask volumes: 1000; bid prices: 152900; bid volumes: 2880
2023-03-12 09:57:59.096239 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153600; ask volumes: 10000; bid prices: 152500; bid volumes: 104
2023-03-12 09:57:59.272699 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153000; ask volumes: 1000; bid prices: 152900; bid volumes: 1880
2023-03-12 09:57:59.272768 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153600; ask volumes: 10000; bid prices: 152500; bid volumes: 104
2023-03-12 09:57:59.602520 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153400; ask volumes: 5530; bid prices: 153200; bid volumes: 2880
2023-03-12 09:57:59.602593 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153600; ask volumes: 10000; bid prices: 152500; bid volumes: 104
